"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHM","p.GS.HHM","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.cyan","p.MM.cyan","MM.tan","p.MM.tan","MM.turquoise","p.MM.turquoise","MM.greenyellow","p.MM.greenyellow","MM.black","p.MM.black","MM.magenta","p.MM.magenta","MM.salmon","p.MM.salmon","MM.brown","p.MM.brown","MM.purple","p.MM.purple","MM.green","p.MM.green"
"XM_022489225.1","LOC111137659","XM_022489225.1","turquoise","crg:105321509"," FACT complex subunit SSRP1-like",770,"GO:0003677;GO:0005634",-0.583324775291126,0.0767037711290681,0.442463245236376,0.200378304727601,-0.731642059559487,0.0161689000249775,-0.619105611103669,0.0563127716660291,0.514533700311191,0.128089353880623,0.858826927491056,0.00146032313611296,-0.733136405992268,0.0158431770242524,-0.331551265671949,0.34933687288473,0.179285945346439,0.620177005349455,0.301369846382243,0.397436425961831,0.167375351652667,0.643952212754002,0.354557757177859,0.314771838079494,-0.739623761145186,0.0144819765409734
"XM_022466391.1","LOC111123802","XM_022466391.1","turquoise","crg:105324940"," formin-binding protein 1-like",600,"GO:0003674",-0.582580771173972,0.0771720268412431,0.267202717767944,0.455468849964148,-0.622396455648044,0.0546409865568141,-0.694392563456843,0.0258713303573383,0.553336890405358,0.0970643909007326,0.838682252580075,0.00242694412415534,-0.726677567220719,0.0172844469749059,-0.267048927199119,0.455738267119698,0.0313215796761353,0.931551221887865,0.245787264727059,0.493660728763594,0.170837455339309,0.637010201651499,0.372081970050559,0.289703316328271,-0.732237659651011,0.0160385238420962
"XM_022481278.1","LOC111133158","XM_022481278.1","turquoise","crg:105320548"," uncharacterized",167,"",-0.5825648692308,0.0771820552387,0.30727275100713,0.387789449008397,-0.658637271961561,0.0383647350111484,-0.738073132190529,0.0147996062931072,0.506310509808138,0.135363011884408,0.773704771754893,0.00864177724650838,-0.679758885343774,0.0305825843521541,-0.425581534037492,0.220121950374225,-0.0636669384079754,0.861291734376255,0.218598041835077,0.544019137132631,-0.168369371537797,0.641956495465217,0.0338359078634503,0.92606863201007,-0.652831825693082,0.0407167987067519
"XM_022474724.1","LOC111128833","XM_022474724.1","turquoise","crg:105347650"," B-cell lymphoma/leukemia 11A-like",884,"GO:0003674",-0.582393908817603,0.0772899229764153,0.419214537854814,0.227845756488292,-0.696049791487026,0.0253713356783666,-0.33949290139218,0.337196022696911,0.407144208093662,0.242903913172865,0.872467661640123,0.000989458692739883,-0.690115431894354,0.0271928840152739,-0.117759317756927,0.745944053385106,0.405453278729019,0.245056745075469,0.389213002891779,0.26627280664054,0.336795641116393,0.341294941365411,0.538890160157902,0.107986489381135,-0.780709077325954,0.0076905137405646
"XM_022444196.1","LOC111108370","XM_022444196.1","turquoise","crg:105335623"," gelsolin-like protein 2",369,"GO:0008092",-0.577111111996291,0.0806713435773409,0.446236299508012,0.196111893584836,-0.760119638398755,0.0107188163804017,-0.36498812162349,0.299718136295602,0.306546338024446,0.388970416562415,0.917652187292759,0.000181974652517301,-0.618603030602476,0.0565710274585591,-0.227260684403846,0.527757012285166,0.338359893597186,0.338914724142842,0.506450521559244,0.135237092236407,0.293615095499618,0.410282754363205,0.624955458458341,0.0533639462624008,-0.815988241994477,0.00399111174086249
"XM_022432987.1","LOC111100864","XM_022432987.1","turquoise","crg:105334847"," myophilin-like",187,"GO:0003674",-0.575413346410219,0.0817779754914574,0.473913789387747,0.166449355594659,-0.80903265960262,0.00458836558776005,-0.452336825066595,0.189326810205362,0.15912154387672,0.660601769280448,0.913683973413453,0.000218592173813346,-0.451726610280479,0.189999206579339,-0.594778071562721,0.0697265996453986,0.00329412385325283,0.992794182263493,0.590170003195411,0.0724818053995494,0.164426196961211,0.649885326575593,0.593480015904062,0.0704956876858123,-0.819138089385373,0.00373988455095408
"XM_022431635.1","LOC111100047","XM_022431635.1","turquoise","crg:105327310"," uncharacterized",1486,"GO:0003674",-0.573672922088524,0.0829225234076263,0.438183606714341,0.205282260187232,-0.705884074229866,0.0225399754305913,-0.519506983358846,0.123810241870425,0.433691144845737,0.210504066574499,0.859095489093385,0.00144973501244368,-0.64611509610531,0.0435568153676086,-0.302277946646699,0.39594489091343,0.252796960785722,0.481011967400658,0.379846345317784,0.278951002212344,0.449904773245738,0.192015012371836,0.67900001944136,0.0308417240471806,-0.742106900502968,0.0139832907615038
"XM_022490453.1","LOC111138463","XM_022490453.1","turquoise","crg:105347309"," thioredoxin-like protein 4A",142,"GO:0005634;GO:0006397;GO:0032991",-0.572255217235398,0.0838624281871175,0.400050982670218,0.252005903743103,-0.806680131836787,0.00480407230957688,-0.646302893517224,0.0434756570661312,0.0896302265975582,0.8055014139471,0.807913561303379,0.00469009447695895,-0.299842055633741,0.399951870684566,-0.686848086504955,0.0282330159056534,-0.208358310490196,0.563493139472821,0.601511029370636,0.0658251938062027,-0.236063662638191,0.511437684296484,0.366918411063941,0.296975036232555,-0.640174323470632,0.0461768483244564
"XM_022487468.1","LOC111136548","XM_022487468.1","turquoise","crg:105327139"," calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like",1020,"GO:0005737;GO:0005783;GO:0016887;GO:0022857;GO:0043167",-0.572170667275165,0.0839186983918652,0.701057214077766,0.0239009012018697,-0.932828009328897,8.20893079014849e-05,-0.217657388581312,0.545796857602377,-0.022168134456472,0.951531029479522,0.858437942666943,0.00147575829932528,-0.271006226197841,0.448828525240729,-0.351442458634771,0.319343281339723,0.264899976964671,0.459510360165127,0.774232747049201,0.00856732027860978,0.0400804769356037,0.912464667706884,0.65925507170352,0.0381199630848698,-0.69395811191354,0.0260035153326685
"XM_022463005.1","LOC111121649","XM_022463005.1","turquoise","crg:105323151"," dnaJ homolog subfamily B member 4-like",355,"GO:0006457;GO:0051082",-0.572065795005242,0.0839885273707367,0.28545189521398,0.424014704320948,-0.694634218574178,0.0257980047548471,-0.738060483313848,0.0148022170776051,0.51838389598426,0.124768695765849,0.889252106528156,0.000574649284105654,-0.756192123829958,0.0113792998478238,-0.454292554065114,0.187181214169084,0.0566286841450986,0.876521233800194,0.290009208209335,0.416322278882506,0.105886561295169,0.770952715280411,0.310117401407169,0.383181573302046,-0.776462017678871,0.00825793322103648
"XM_022466303.1","LOC111123746","XM_022466303.1","turquoise","crg:105338583;crg:105343071"," tubulin beta chain-like",445,"GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",-0.571797143311879,0.0841675790451039,0.380198855795292,0.27846804766754,-0.690565607367599,0.0270516609118143,-0.568454797196971,0.08641574446827,0.4958611111005,0.144964507491512,0.865950985794515,0.00119785622579491,-0.757241405540925,0.0112001224728223,-0.306418180357863,0.389178950108274,0.248909434036148,0.488009420418872,0.303857122250402,0.393357564799533,0.226049215697386,0.530019297242273,0.398772060475266,0.253666864839455,-0.769327634634425,0.00927676436069058
"XM_022447125.1","LOC111110571","XM_022447125.1","turquoise","crg:105322049"," protein lifeguard 4-like",235,"",-0.57088787203273,0.0847754137521881,0.527323119915875,0.117266584569642,-0.86925239446811,0.00108866168291583,-0.326789486745977,0.356720921204064,0.0608037204144325,0.867482515120996,0.924400284169164,0.000130348057494952,-0.407366371681643,0.242621852413212,-0.483206326097269,0.157133678414636,0.144848550099883,0.68970851786922,0.691009183108489,0.0269129998476746,0.0286776552757546,0.937319195229855,0.551922958504884,0.0981009198622024,-0.811757979539796,0.00434723705676944
"XM_022439538.1","LOC111105317","XM_022439538.1","turquoise","crg:105319576"," uncharacterized",140,"",-0.570053959755705,0.0853353466122282,0.632748985340351,0.0495970350695688,-0.89895012447892,0.000403145131884692,-0.348335465325853,0.323936790742835,0.0140248735409518,0.969326622967482,0.876817774118681,0.000865932838601685,-0.290657714481461,0.4152330200877,-0.570741758336342,0.0848733510516674,0.07156403274212,0.844252955782359,0.724610835272318,0.0177642155449849,0.114840221900131,0.752073947061514,0.680883544765787,0.0302012656618905,-0.738252605046189,0.0147625968993446
"XM_022461349.1","LOC111120550","XM_022461349.1","turquoise","crg:105320330"," meteorin-like protein",298,"",-0.570014347551069,0.085362003304225,0.29453034081503,0.408756448903324,-0.472407702427635,0.167989576279693,-0.517711904311918,0.125344374306576,0.42493156406249,0.22090347484307,0.564403142971687,0.0891922315623357,-0.455497094552135,0.185866881853663,-0.195762106782807,0.587807444856091,-0.154488010094697,0.670008157068111,0.146015567049321,0.687314249218948,-0.0308695753326213,0.93253711591323,0.139759636152344,0.700177772137667,-0.472612260585448,0.167779884045621
"XM_022472575.1","LOC111127411","XM_022472575.1","turquoise","crg:105334363"," monocarboxylate transporter 12-like",694,"GO:0005575;GO:0055085",-0.569700251316317,0.0855735610880589,0.465216212090692,0.175461137244774,-0.685214658501043,0.0287630516706039,-0.480081766327581,0.160230050188758,0.553146411967674,0.0972036196755746,0.78228265647236,0.00748747742536203,-0.738860193269851,0.014637784381215,0.0150336399160431,0.967121344271222,0.499563408627894,0.141516542127198,0.272965081567281,0.445425880728932,0.301515741108195,0.397196615109184,0.464330441402596,0.176394808292191,-0.624615797102262,0.0535322992528433
"XM_022433301.1","LOC111101043","XM_022433301.1","turquoise","crg:105334847"," myophilin-like",187,"GO:0003674",-0.568354826573475,0.086483574925444,0.578381319208893,0.079849753863507,-0.844893958541806,0.00209064883369508,-0.356346609691412,0.312162439277097,0.145222107925396,0.688941850369024,0.892284600843959,0.000516200171663058,-0.411098154717343,0.237911405282991,-0.433031217077751,0.211277513195525,0.147861568525247,0.683532078274158,0.629640021511971,0.0510777655305663,0.244525311636351,0.495952830338118,0.698711466545466,0.0245822300011894,-0.767886576560201,0.00949282533352795
"XM_022487729.1","LOC111136686","XM_022487729.1","turquoise","crg:105333558"," asparagine-rich protein-like",659,"",-0.567967384255918,0.0867467788968226,0.354134688014115,0.315390634247073,-0.714136278172218,0.0203385291623528,-0.709789250057898,0.0214787324911794,0.473575415204752,0.166794659632497,0.86575756081402,0.00120449097473377,-0.660175135301418,0.0377573905461781,-0.406757020564928,0.243395928417712,-0.0750657013700367,0.83671593315199,0.324879029139624,0.35970529338619,0.0311856139284773,0.931847776247441,0.301653109273755,0.396970883210012,-0.749257589232072,0.0126143908271422
"XM_022467575.1","LOC111124593","XM_022467575.1","turquoise","crg:105336247"," ubiquitin-fold modifier 1",86,"",-0.561398782048199,0.0912874790070607,0.544718264121261,0.103491592124128,-0.773981069357244,0.00860275598377989,-0.165721746830007,0.647276732339234,0.112052627573182,0.757939375702773,0.807631407809918,0.00471599518456396,-0.370479848629318,0.291949227652845,-0.0884541357921561,0.80801340262257,0.456942244326854,0.184297198337393,0.637617908074628,0.0473359788756279,0.320918564327025,0.36593164762826,0.79636473193919,0.00583609035239712,-0.655088571516304,0.0397912783917209
"XM_022457193.1","LOC111117952","XM_022457193.1","turquoise","crg:105331549"," phosphatase and actin regulator 4B-like",583,"",-0.560706030666028,0.0917750254510071,0.490663681904063,0.149890520320218,-0.51194784828519,0.130349928432548,-0.518528854870216,0.12464472857044,0.514751522979909,0.12790004691828,0.545362427010799,0.103002171871042,-0.54928437605409,0.100053957112951,-0.249914808709792,0.486195585738185,0.0645074032531922,0.859475778209384,0.0880749878580891,0.808823554995949,0.245098635696472,0.494910933406687,0.289609267210529,0.416994706407856,-0.455158075966104,0.186236250473631
"XM_022465641.1","LOC111123357","XM_022465641.1","turquoise","crg:105343578"," dynactin subunit 5-like",189,"",-0.56065469439285,0.0918112210815415,0.601270184411933,0.0659622251921571,-0.763294437021227,0.0102049966636323,-0.247759199601875,0.490088165391298,-0.109760575741775,0.762770483708273,0.692939161191441,0.0263153523536888,-0.096350267144715,0.791179537824087,-0.584144206887509,0.0761901778959744,-0.188502566902145,0.60199299576128,0.657764926208725,0.038712159633596,-0.132406890782638,0.715384585212736,0.448264970557367,0.193840064283302,-0.602214443994945,0.0654260458232081
"XM_022463182.1","LOC111121755","XM_022463182.1","turquoise","crg:105338790"," circumsporozoite protein-like",314,"",-0.559578380397567,0.0925721975499499,0.661014937007763,0.037428485244158,-0.798791338478817,0.00558035302560932,-0.317636689647864,0.371131464038513,-0.189710348444282,0.599624404904161,0.637328071639235,0.0474686097434271,0.0470175035022533,0.897376276318924,-0.737644629978298,0.0148882300721301,-0.25009897245515,0.485863644477908,0.716161104016825,0.0198219955018614,-0.0929685342836264,0.798379980116877,0.574649655854129,0.0822789360370804,-0.496488125361738,0.144377001263887
"XM_022462050.1","LOC111120972","XM_022462050.1","turquoise","crg:105331923"," double-stranded RNA-binding protein Staufen homolog",753,"",-0.558083211721739,0.0936359756295306,0.233926606473308,0.515380004788813,-0.428579315613151,0.216537898804466,-0.357592032019417,0.310352475859861,0.36864426364955,0.294533835027495,0.597783452462156,0.0679669929991615,-0.517989577122256,0.125106299667155,-0.179823354391908,0.619111498660333,0.386293307435705,0.270190240157156,0.226395496309951,0.529372255273458,0.559213274163417,0.0928312467456813,0.679072666622125,0.0308168518187253,-0.502833470728384,0.138513217238763
"XM_022470004.1","LOC111125834","XM_022470004.1","turquoise","crg:105326595"," N-alpha-acetyltransferase 35, NatC auxiliary subunit-like",725,"GO:0005737;GO:0006464;GO:0032991;GO:0051604",-0.557809774037049,0.0938313594396596,0.428208983196895,0.216978833194773,-0.572458836355468,0.0837270140075148,-0.431519145158451,0.213055847989395,0.430750882930916,0.213962680263365,0.58125021587916,0.0780140486760294,-0.594414976211379,0.0699411768683819,-0.296531359258704,0.405428872203746,0.269129975845321,0.45209866731384,0.145987008167289,0.687372811263216,-0.0200315740470248,0.956198510552068,0.0290586682591186,0.936487811381127,-0.474415485382838,0.165938173025657
"XM_022441905.1","LOC111106984","XM_022441905.1","turquoise","crg:109619667"," NTR domain-containing protein-like",145,"GO:0030234",-0.5564515944685,0.0948056925229625,0.264337441515668,0.460500085001753,-0.634722319604742,0.0486721682325169,-0.729770155649371,0.0165834568097857,0.501114373297447,0.140087171586229,0.797229628633799,0.00574400300011924,-0.668133513331869,0.0347179109009374,-0.374862780723675,0.285827175027574,0.142738906502236,0.694042978360103,0.279432613356903,0.434275333114988,0.261347544668484,0.465776415272969,0.487734926856244,0.152710489373445,-0.646352125700389,0.0434543977297222
"XM_022455665.1","LOC111116670","XM_022455665.1","turquoise","crg:105326918;crg:105326916"," kielin/chordin-like protein",243,"GO:0030234",-0.556427653223298,0.0948229250854239,0.198225683420505,0.583021740000755,-0.556169406068647,0.0950089345061717,-0.839669096829751,0.00237108108227983,0.570292214892963,0.0851751277125026,0.749777630354317,0.0125186554226975,-0.687436682675719,0.0280436677505036,-0.499177742700271,0.141873350803903,-0.0673458890102889,0.853347212821451,0.158232719856247,0.662402874785788,0.226741174309885,0.528726659195743,0.363283200092404,0.30215212417159,-0.630153784002395,0.0508310712421105
"XM_022451523.1","LOC111113330","XM_022451523.1","turquoise","crg:105349013"," extracellular superoxide dismutase [Cu-Zn]-like",192,"GO:0008150;GO:0043167",-0.555565479575991,0.0954448354391703,0.588325704802203,0.0736040675389589,-0.918475153647052,0.000174986565808176,-0.520107773300022,0.12329940429596,-0.024913042878362,0.945536530375987,0.81926874107722,0.00372971556622329,-0.197220273369846,0.584973082008113,-0.728316452472888,0.0169104530870887,-0.13522500219686,0.709545246849299,0.722257485209765,0.0183216817899946,-0.187242259731399,0.604468174096931,0.469783507097187,0.170693525786825,-0.633263566770473,0.0493547415909482
"XM_022451522.1","LOC111113329","XM_022451522.1","turquoise","crg:105349013"," extracellular superoxide dismutase [Cu-Zn]-like",192,"GO:0008150;GO:0043167",-0.554219872548054,0.0964206381150599,0.578185168206978,0.0799762729385583,-0.918701726625758,0.000173097876117802,-0.526173635722593,0.118215068347103,-0.0168247462729018,0.963206283981276,0.827027072464339,0.00316064936873615,-0.210930647267417,0.558575960764795,-0.720941592244538,0.0186386211696835,-0.135596889616502,0.708775677142836,0.719063092512517,0.0190976205915673,-0.201849416701799,0.576008860750572,0.453198175480137,0.188380067594299,-0.642430428610676,0.0451697766631661
