"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHH","p.GS.HHH","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise","MM.green","p.MM.green","MM.red","p.MM.red"
"XR_002637409.1",NA,NA,"turquoise",NA,NA,NA,NA,-0.194076180898684,0.386800847441425,0.46315807128418,0.0299470315670721,-0.416089332001402,0.0540929173620676,0.290525160412421,0.18963929729515,-0.329482269439641,0.134295188551194,0.260104270404112,0.24238699593028,0.687519102118492,0.000406924903174382,-0.209124819308017,0.350298207214919,0.479337462138074,0.0239928253489457
"XM_022453484.1","LOC111114932","XM_022453484.1","turquoise","crg:105345003"," uncharacterized",372,"",0.194053724713886,0.386856864016118,0.380246811236387,0.0808684565343292,-0.35438007402568,0.105623108686328,0.225744124893864,0.312426156612965,-0.318822574435381,0.148127361517436,0.395682793859555,0.0683334617459851,0.469814870250064,0.0273697065005745,-0.00941353071993677,0.966836089649039,0.349504211171936,0.110849937161264
"XM_022470877.1","LOC111126333","XM_022470877.1","turquoise","crg:105340398"," malignant T-cell-amplified sequence 1 homolog",182,"GO:0003723",-0.193926495425595,0.387174321545043,0.383464989494622,0.0781229787386259,-0.49763996111542,0.0184399135739822,0.279262016126185,0.20816810058471,-0.166851039128761,0.457999414967089,0.295071833299214,0.182487879514624,0.60167102011752,0.00305364650632609,-0.10187260223418,0.651910245618848,0.394744169821752,0.0690507700564165
"XM_022478364.1","LOC111131036","XM_022478364.1","turquoise","crg:105336792"," eukaryotic translation initiation factor 3 subunit K-like",222,"GO:0005840;GO:0008135",-0.19356728648072,0.388071396356615,0.0991134368784827,0.660784476769246,-0.47819548725132,0.0243792587837448,0.282792892408634,0.202234074190986,-0.181831200760781,0.418017657830732,0.00731920782354713,0.974211687805015,0.537587532815832,0.00987038409978027,0.017241946524778,0.939294547092249,0.488612703266561,0.0210322791405654
"XM_022489687.1","LOC111137958","XM_022489687.1","turquoise","crg:105324834"," WD repeat-containing protein 5-like",358,"GO:0003674",-0.192396344795735,0.391003761339666,0.433203543292535,0.0440130275722109,-0.434914389699636,0.0430919704192398,0.136131683345908,0.545799910703717,-0.252393004932189,0.257133438699274,0.215668690544418,0.33507766331567,0.487745903093862,0.02129585573742,0.304166693655154,0.168741296190639,0.354198438019967,0.105814523526196
"XM_022462792.1","LOC111121488","XM_022462792.1","turquoise","crg:105335788"," DPY30 domain-containing protein 1-like",165,"",-0.192357386771957,0.39110153596952,-0.439988525676126,0.0404483545370923,-0.354392476329394,0.105610047919326,0.458247475424813,0.0319686826562801,-0.294201220543874,0.183842760663127,0.316260597992824,0.151596090532922,0.350572627016389,0.109688825991255,-0.268969858103409,0.22612503307946,-0.0487972087800107,0.829262907063585
"XM_022451981.1","LOC111113688","XM_022451981.1","turquoise","crg:105340659"," uncharacterized protein At5g50100, mitochondrial-like",151,"",-0.190796359815552,0.395030570682408,0.197645887338025,0.377954459626662,-0.472082573417962,0.0265331790179068,-0.0554550063463216,0.806369490874628,-0.152812358000162,0.497188767980987,0.166653543936302,0.458539373326499,0.307501036470412,0.163886135226087,0.144491025667039,0.521169778547498,0.239932076695063,0.282151428584187
"XM_022470017.1","LOC111125839","XM_022470017.1","turquoise","crg:105317850"," abnormal spindle-like microcephaly-associated protein homolog",577,"GO:0003674",-0.190763375358497,0.395113827812167,0.367788458385091,0.0921813334620359,-0.572242892318894,0.00538717419824038,-0.19005638793664,0.396900709306509,0.162791597527984,0.46916394059639,-0.0125423128098153,0.955822479765096,0.496357387499579,0.0187916593307385,0.256839544426524,0.248561699551103,0.290576254667499,0.18955788901042
"XM_022456110.1","LOC111117041","XM_022456110.1","turquoise","crg:105345111"," protein archease-like",153,"",-0.190752076685772,0.395142349406006,0.100535363890341,0.656205581975561,-0.442939185992847,0.0389704263708005,0.21231049794888,0.342838752557293,-0.226202428249731,0.311418495986675,0.102944481656582,0.64847493684351,0.52444223511817,0.0122225029086271,-0.140930236883819,0.531596442743848,0.0274664885753977,0.903428375657021
"XM_022458349.1","LOC111118739","XM_022458349.1","turquoise","crg:109619876"," mRNA turnover protein 4 homolog",304,"GO:0005622;GO:0022618;GO:0042254",-0.190090886053548,0.396813412500638,-0.0570631303649841,0.800861964966993,-0.612835612273427,0.00242677322429304,0.355742856149566,0.10419503090195,-0.0185140033792636,0.934824777453599,-0.28791620052079,0.193827768857411,0.575827464603814,0.00504123296248548,0.206105656900175,0.357454639050485,0.0863808387069707,0.702292497090158
"XM_022461761.1","LOC111120791","XM_022461761.1","turquoise","crg:105329454"," hippocalcin-like protein 4",189,"GO:0043167",-0.189952639307369,0.39716330758025,0.100505713717248,0.656300940713595,-0.403613512774777,0.0624961419087002,0.320247868192685,0.146222017678668,-0.442615422774165,0.0391304960799502,0.126650987288201,0.574361376434434,0.420262133272102,0.0514857452793019,0.235794601046199,0.290783476258621,0.278350034500557,0.209719507404465
"XM_022447166.1","LOC111110603","XM_022447166.1","turquoise","crg:105331697"," pre-rRNA-processing protein TSR1 homolog",799,"GO:0005634;GO:0042254",-0.189897722402498,0.397302346944507,0.0375098221544691,0.868373655359743,-0.276045676863607,0.213673880611167,0.0655097473268946,0.772089247841155,0.148136392923029,0.510597144779428,-0.282841909225939,0.202152505213558,0.29441975879373,0.183502018953022,0.256057309741123,0.250056102110541,-0.0168231170204061,0.940766628245747
"XR_002639723.1",NA,NA,"turquoise",NA,NA,NA,NA,-0.189777729835169,0.397606239971341,-0.00108288418472477,0.996183993404233,-0.0276313555999231,0.902851350357298,0.181300671872362,0.419400308780509,-0.0810414180874188,0.719954013056157,-0.243043102314685,0.275767649471665,0.215725065086175,0.334948275057978,0.134961883022036,0.549288571841927,-0.154887809425064,0.491293403742036
"XM_022467571.1","LOC111124589","XM_022467571.1","turquoise","crg:105339081"," eukaryotic translation initiation factor 3 subunit G-like",293,"GO:0005840;GO:0008135",-0.189662206756927,0.39789893568992,0.164571677862423,0.464251243742797,-0.748867646639996,6.07877694522746e-05,0.354246623749108,0.105763718885644,-0.265503314253758,0.232395785071349,0.359277149317738,0.100557370450256,0.813882537708389,4.07210588420579e-06,0.013963132361487,0.950823511868928,0.255435685645392,0.251247789252763
"XM_022477860.1","LOC111130675","XM_022477860.1","turquoise","crg:105318578"," glycine-rich cell wall structural protein-like",570,"",-0.189078292728866,0.399380204850586,0.262199678697971,0.23847678283797,-0.820514534937167,2.91744622032815e-06,0.0375088645159415,0.868376987529303,0.0293009960888542,0.897010418352932,0.109030981066007,0.629100444779039,0.724115914658593,0.000138881785862466,0.224491058921602,0.315191344773047,0.13297604393171,0.555234003403871
"XM_022447158.1","LOC111110592","XM_022447158.1","turquoise","crg:105331189"," transcription initiation factor TFIID subunit 11-like",193,"GO:0003674;GO:0005634;GO:0009058;GO:0034641",-0.188515232137671,0.400811467448396,-0.149442585672754,0.5068341603692,-0.494031452985797,0.0194433361101887,0.330177433242194,0.133426335436087,-0.532176524041732,0.0107889752494289,0.328540655235396,0.135478492710372,0.482530528452686,0.0229382499122483,-0.0447273645809914,0.843324831213402,0.0450174164126677,0.842321079973103
"XR_002639055.1",NA,NA,"turquoise",NA,NA,NA,NA,-0.188254273975614,0.401475768474366,-0.0366956129352152,0.871207526099537,-0.320158595028233,0.146340848349838,0.509150341108202,0.0155148775736718,-0.521136139062529,0.0128809474808387,0.247685259536397,0.266412456793748,0.536304741574951,0.0100821227697153,-0.215428085339435,0.335630223198632,0.0243118507492911,0.914478172247367
"XM_022440948.1","LOC111106317","XM_022440948.1","turquoise","crg:105328532"," ER membrane protein complex subunit 3-like",256,"GO:0005575",-0.187804359049767,0.402622512715583,-0.0339183939419845,0.880884972902201,-0.4113804022526,0.0571557921479821,0.461726685155252,0.030525556884911,-0.439544076114221,0.0406747159732748,0.0628276723853845,0.781196131085371,0.478190613841912,0.0243809184878395,0.263475095460884,0.236116970614937,-0.0443923759097601,0.844484382753616
"XM_022441205.1","LOC111106501","XM_022441205.1","turquoise","crg:105325198"," fork-head transcriptional regulator 2-like",423,"GO:0003677;GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",-0.185945761790349,0.407378864932781,0.44619823107846,0.0373875441549143,-0.405215810854047,0.0613644499025599,0.120091168364551,0.594496814030222,-0.101550978238282,0.652942365915525,0.0485162191524791,0.830232198310716,0.531507715746154,0.0109072217960552,0.219971339962129,0.325287914158278,0.117358879569885,0.602970384619642
"XM_022475086.1","LOC111129030","XM_022475086.1","turquoise","crg:105347913"," uridine diphosphate glucose pyrophosphatase-like",209,"GO:0043167",-0.185845145521846,0.407637231369999,0.393128681299379,0.0702986844965934,-0.351452399906761,0.10873940064983,0.0691636000508162,0.759729414633231,0.0372062809253734,0.869429955837148,-0.0278570784302787,0.902061410012566,0.435433543678052,0.0428154683427737,-0.00105740699168675,0.99627377260497,0.379569170315082,0.0814556550305152
"XM_022464554.1","LOC111122686","XM_022464554.1","turquoise","crg:105340884"," rRNA 2'-O-methyltransferase fibrillarin-like",313,"GO:0003723;GO:0008168;GO:0034641;GO:0042254",-0.185514901618698,0.408485877727438,-0.0742977586092346,0.742458038732113,-0.465896187993222,0.028864588095546,0.496572709524535,0.0187322324457182,-0.0950285960682851,0.674003340855625,-0.0823877167818924,0.715487353145454,0.549891570619715,0.00801873810094702,-0.0827097183003634,0.71442036233156,0.196364283750842,0.381117183405924
"XM_022466513.1","LOC111123868","XM_022466513.1","turquoise","crg:105318174"," uncharacterized",141,"",-0.185410812826121,0.408753561595871,0.35983107443222,0.0999958180317503,-0.283194183190949,0.201566936174917,0.190881460373084,0.394815810826775,-0.0637939883725541,0.777911783306342,0.199092423387806,0.374402704427398,0.470032854020111,0.0272883952364947,-0.171973655597151,0.444109673981748,0.401981515550496,0.063665101697933
"XM_022459286.1","LOC111119275","XM_022459286.1","turquoise","crg:105326701"," tctex1 domain-containing protein 1-like",207,"",0.184753548932242,0.410446062411245,-0.129750014046305,0.564953799904321,-0.15818522119821,0.481998811061802,0.150301599699503,0.504366797667033,0.0812184468990131,0.719366171150922,-0.0768407140717626,0.733947044059394,0.179253721414146,0.424758208867524,-0.153102055469025,0.496363794140465,-0.0424152302471846,0.851334462859524
"XM_022476861.1","LOC111130130","XM_022476861.1","turquoise","crg:105330465"," spidroin-1-like",247,"",0.184385240538236,0.411396159240966,0.190752986604728,0.395140052426539,-0.110568294462516,0.624243294655504,0.0374548838064736,0.868564820632089,0.0295053258625238,0.896295955579816,-0.146111849452417,0.516456111785709,0.220585103920035,0.323905568295824,0.171613700461075,0.445078362635773,-0.0449474375160504,0.842563226851018
"XM_022461971.1","LOC111120922","XM_022461971.1","turquoise","crg:105318631"," tetratricopeptide repeat protein 30A-like",663,"GO:0003674",-0.18426115442187,0.411716525632145,0.0486717534193783,0.82969564360686,-0.0968050222651608,0.668242992271757,0.278946096746204,0.208704651618933,-0.231805558236936,0.299259242847063,-0.0106252302489376,0.962569992964468,0.367437164209128,0.0925164652822568,-0.0465994511303213,0.836850501210741,-0.103160432141718,0.647783660487447
"XM_022466216.1","LOC111123695","XM_022466216.1","turquoise","crg:105340943"," uncharacterized",433,"",-0.183351791125246,0.414068489476186,0.434538328758145,0.0432931284258224,-0.402331261529675,0.063413196056652,0.21702505168615,0.331972848756567,-0.1273811502154,0.572138703791892,0.182303840561992,0.4167879652953,0.591813970268374,0.00371512734133511,-0.0188406809623572,0.933677194234179,0.425876571677327,0.0481321306866917
"XM_022472141.1","LOC111127110","XM_022472141.1","turquoise","crg:105329713"," probable syndecan",383,"GO:0000902;GO:0005575;GO:0030154;GO:0040011",-0.183260213231287,0.414305750917953,0.460432773804143,0.0310561008360971,-0.487656883258508,0.0213230743469018,-0.203735300692319,0.363132205905647,-0.325217571845393,0.139713882399952,0.44699518316545,0.0370082601590286,0.466149327508851,0.0287661054261524,0.0100563954101643,0.964572604584507,0.244407543716322,0.272996755866569
"XR_002636575.1","LOC111114453","XR_002636575.1","turquoise","crg:105337793"," uncharacterized",145,"",-0.182077192192559,0.41737740277444,0.516089501476895,0.0139415690047978,-0.355656900209642,0.104284685065939,0.0806105247490543,0.721385475667844,-0.258916075616621,0.244622643478783,0.438195469654462,0.0413676347263187,0.53412277601944,0.0104508348495907,-0.231979811331569,0.298885853322281,0.276866885504711,0.21225900349277
"XM_022437259.1","LOC111103788","XM_022437259.1","turquoise","crg:105341665"," prefoldin subunit 3-like",192,"GO:0006457;GO:0032991",-0.181723625532696,0.41829781726365,0.239308060604765,0.283442938127898,-0.561073802290019,0.0065941037516903,0.268812519478105,0.226407210061102,-0.223204458503935,0.318045917078191,0.462888607099853,0.0300552720602935,0.597347023216427,0.00333047113111192,-0.268578571667812,0.226827209129458,0.453176178745905,0.0341681635140813
"XM_022452921.1","LOC111114558","XM_022452921.1","turquoise","crg:105327336"," rho-related GTP-binding protein RhoE-like",245,"GO:0003924;GO:0005622;GO:0007165;GO:0043167",-0.181265199081298,0.419492845468028,0.272050888045576,0.220646031138399,-0.540748729723086,0.00936413671408861,0.198531805362296,0.375776952468643,-0.148009681938665,0.510962899402512,0.189765383213508,0.397637516344097,0.574602383081014,0.0051573190798465,-0.131778018036129,0.55883475639793,0.650234975911577,0.00105254836547895
"XM_022463548.1","LOC111122022","XM_022463548.1","turquoise","crg:105338321"," brain protein I3-like",145,"",-0.180863187825828,0.420542332537249,0.379877707605083,0.0811879028174759,-0.137805735110143,0.540825148079303,0.0543499334647892,0.810159319846788,-0.120353750525322,0.593685127848753,0.137781723689257,0.540896354459813,0.429797579331001,0.0458922366475379,-0.324393799425856,0.140778184057989,0.517593622256156,0.0136182849381086
"XM_022470142.1","LOC111125908","XM_022470142.1","turquoise","crg:105332414"," heat shock protein 30C-like",223,"",-0.18083542828456,0.420614853816358,0.0231429687341425,0.918576415363789,-0.187876047116665,0.402439672775299,0.255207682676556,0.251685798002105,-0.355417533545677,0.104534648178256,-0.0146718883868264,0.948330502482375,0.406925011499951,0.0601745719396307,-0.140586619172722,0.532607754022844,0.00484167735122193,0.982939414290815
"XM_022464062.1","LOC111122338","XM_022464062.1","turquoise","crg:105344804"," uncharacterized",255,"",-0.179333771361357,0.424547987272775,0.240100486578805,0.28180350706481,-0.613994573968595,0.00236842564120686,0.267844230201746,0.228148877085791,-0.197028773267558,0.379475498562489,0.129921062473986,0.564436554222391,0.707055115641604,0.000233803266982703,-0.17965385381436,0.423707969972209,0.557424084989633,0.00703395608287196
"XM_022484822.1","LOC111135089","XM_022484822.1","turquoise","crg:105325415"," tektin-1-like",402,"",-0.178756668197748,0.426064790753441,0.426519790248623,0.047758997550258,-0.433303600946086,0.0439587418802979,-0.0538143964214136,0.811997419163507,-0.327050217233444,0.137366644715509,0.461151344986614,0.0307605710599196,0.501193617881329,0.0174929885195074,-0.0749941052352923,0.740124505432084,0.512951107940894,0.014636229087539
"XM_022457395.1","LOC111118094","XM_022457395.1","turquoise","crg:105330847"," uncharacterized",350,"GO:0003674;GO:0007165",-0.178216379651275,0.427487473819455,0.0149613771626143,0.947312374988147,-0.452738234953658,0.0343635589312968,0.362097365952563,0.0977223228388404,-0.438288331270807,0.0413196286290854,0.0398030678128035,0.86040046021885,0.426420659398539,0.0478163570820641,-0.0434709277609247,0.847675540858575,0.240127670169033,0.28174737309265
