"","geneSymbol","TranscriptID","GO.terms","Protein_name","KEGG_ID","moduleColor","MM.p","MM.cor"
"1263","LOC111129936","XM_022476487.1",""," radial spoke head protein 9 homolog","crg:105343890","turquoise",7.74594807815814e-05,0.741882649262074
"1264","LOC111102334","XM_022435005.1",""," uncharacterized","crg:105331904","turquoise",8.25105683284637e-05,0.740025555329092
"1265","LOC111131439","XM_022478975.1","GO:0006520;GO:0006790;GO:0009058;GO:0016791;GO:0043167"," enolase-phosphatase E1-like","crg:105329340","turquoise",8.27021558726418e-05,0.73995708156525
"1266","LOC111104592","XM_022438613.1",""," sushi, nidogen and EGF-like domain-containing protein 1","crg:105336364","turquoise",8.43184935135302e-05,0.739384824098807
"1267","LOC111104052","XM_022437760.1",""," mucin-5AC-like","crg:105324157","turquoise",9.00668569744956e-05,0.737424018413108
"1268","LOC111099493","XM_022430793.1","GO:0005622;GO:0030234"," cystatin-A-like","crg:105341416","turquoise",9.04217070613414e-05,0.737306575497074
"1269","LOC111120649","XM_022461524.1","GO:0006457;GO:0032991;GO:0051082"," prefoldin subunit 1-like","crg:105325819","turquoise",9.33418420934957e-05,0.736355029980179
"1270","LOC111121517","XM_022462822.1","GO:0003924;GO:0043167"," intraflagellar transport protein 27 homolog","crg:105318488","turquoise",9.93221642665714e-05,0.734484376111577
"1271","LOC111130240","XM_022477027.1","GO:0005737;GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0032991;GO:0043167;GO:0051186"," bifunctional glutamate/proline--tRNA ligase-like","crg:105339041","turquoise",9.94114745626255e-05,0.734457189245265
"1272","LOC111126589","XM_022471334.1",""," von Hippel-Lindau disease tumor suppressor-like","crg:105330196","turquoise",0.000100104789176117,0.734246856308455
"1273","LOC111113279","XM_022451405.1",""," DBF4-type zinc finger-containing protein 2 homolog","crg:105328176","turquoise",0.000106280322410458,0.732427184506038
"1274","LOC111115249","XM_022453911.1",""," serine protease inhibitor Cvsi-2-like","crg:105319782","turquoise",0.000110336897962138,0.731281212768809
"1275","LOC111117344","XM_022456426.1",""," uncharacterized","crg:105331878","turquoise",0.000113244564112632,0.730482092718465
"1276","LOC111126629","XM_022471403.1",""," UPF0722 protein C11orf88 homolog","crg:105324155","turquoise",0.000116091514950908,0.729716724829834
"1277","LOC111119622","XM_022459982.1",""," uncharacterized","crg:105346061","turquoise",0.00012901308965289,0.726435272184005
"1278","LOC111134981","XM_022484618.1",""," uncharacterized","crg:105322588","turquoise",0.000133361089033939,0.725395092303907
"1279","LOC111104361","XM_022438266.1",""," histone deacetylase complex subunit SAP18-like","crg:105347084","turquoise",0.000134482497770787,0.72513158877604
"1280","LOC111130337","XM_022477266.1",""," transmembrane emp24 domain-containing protein 10-like","crg:105336832","turquoise",0.000135733236716406,0.724839932848195
"1281","LOC111130675","XM_022477860.1",""," glycine-rich cell wall structural protein-like","crg:105318578","turquoise",0.000138881785862466,0.724115914658593
"1282","LOC111103910","XM_022437531.1",""," histone deacetylase complex subunit SAP18-like","crg:105347084","turquoise",0.000140728929920355,0.723697752138666
"1283","LOC111131742","XM_022479413.1",""," uncharacterized","crg:105319346","turquoise",0.000141183846818511,0.723595496737931
"1284","LOC111127617","XM_022472874.1","GO:0003924;GO:0043167"," dnaJ homolog subfamily C member 27-A-like","crg:105321031","turquoise",0.000147045123506572,0.722302915352274
"1285","LOC111126060","XM_022470452.1",""," DBF4-type zinc finger-containing protein 2 homolog","crg:105328176","turquoise",0.000151991739612407,0.721246317631894
"1286","LOC111136749","XM_022487843.1","GO:0003735;GO:0005840;GO:0006412;GO:0042254"," 39S ribosomal protein L43, mitochondrial-like","crg:105321424","turquoise",0.000153417169857634,0.720947375077417
"1287","LOC111136327","XM_022487094.1","GO:0005737;GO:0005783;GO:0006810"," endoplasmic reticulum resident protein 29-like","crg:105329061","turquoise",0.000172192986497288,0.7172187732223
"1288","LOC111135605","XM_022485833.1","GO:0005886;GO:0022857"," uncharacterized","crg:105336366","turquoise",0.00017233657135145,0.717191643986518
"1289","LOC111133448","XM_022481881.1",""," uncharacterized","crg:105345170","turquoise",0.000174129033464734,0.716854607953347
"1290","LOC111101319","XM_022433765.1",""," uncharacterized","crg:105344530","turquoise",0.000177506730924656,0.716227576811539
"1291","LOC111122963","XM_022465010.1",""," uncharacterized","crg:105343915","turquoise",0.000178106958215981,0.716117233201091
"1292","LOC111110610","XM_022447183.1",""," uncharacterized","crg:105331904","turquoise",0.000178226447339367,0.716095305155973
"1293","LOC111136783","XM_022487888.1","GO:0005737;GO:0005783;GO:0006464;GO:0009058"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit-like","crg:105346120","turquoise",0.000187555820253553,0.714421254078713
"1294","LOC111109703","XM_022445925.1",""," high mobility group protein B3-like","crg:105348423","turquoise",0.000196629987110588,0.712860708154326
"1295","LOC111118638","XM_022458233.1",""," uncharacterized","crg:105347380","turquoise",0.000198622009731511,0.712526482597494
"1296","LOC111114541","XM_022452891.1","GO:0043167"," calmodulin-like","crg:105338360","turquoise",0.000205043441675122,0.711468454945595
"1297","LOC111102695","XM_022435546.1","GO:0005575;GO:0022857;GO:0042592"," sodium/hydrogen exchanger 9B2-like","crg:105320586","turquoise",0.000207231978912274,0.711114399608739
"1298","LOC111135914","XM_022486392.1","GO:0005975;GO:0006629;GO:0009056;GO:0009058;GO:0016791;GO:0044281"," inositol monophosphatase 1-like","crg:105321301","turquoise",0.000208327486596819,0.710938383475251
"1299","LOC111122338","XM_022464062.1",""," uncharacterized","crg:105344804","turquoise",0.000233803266982703,0.707055115641604
"1300","LOC111125904","XM_022470131.1",""," ficolin-2-like","crg:105338196","turquoise",0.000241432874619675,0.705963338123024
"1301","LOC111099690","XM_022431088.1","GO:0009058;GO:0016491;GO:0034641;GO:0044281"," GDP-L-fucose synthase-like","crg:105331139","turquoise",0.000247606237481618,0.705101533164997
"1302","LOC111124019","XM_022466872.1","GO:0009058;GO:0034641"," DNA-directed RNA polymerases I, II, and III subunit RPABC3-like","crg:105330854","turquoise",0.000248245895693007,0.705013300198771
"1303","LOC111110836","XM_022447469.1","GO:0043167"," calmodulin-2-like","crg:105327998","turquoise",0.000257647787409214,0.703738551985266
"1304","LOC111133353","XM_022481681.1","GO:0005623;GO:0005929;GO:0022607;GO:0032991"," BBSome-interacting protein 1-like","crg:105341515","turquoise",0.000272663478921376,0.701783555542464
"1305","LOC111135231","XM_022485099.1","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0043167"," serine/threonine-protein kinase NLK-like","crg:105334418","turquoise",0.000278367166383669,0.701065233000799
"1306","LOC111133143","XM_022481245.1","GO:0005730;GO:0009058;GO:0016779;GO:0034641;GO:0044281"," DNA-directed RNA polymerase II subunit RPB3-like","crg:105317812","turquoise",0.000284752507382886,0.70027596681572
"1307","LOC111126087","XM_022470490.1","GO:0043167"," RING finger protein 121-like","crg:105324088","turquoise",0.000292327894768729,0.699359155074448
"1308","LOC111119654","XM_022460056.1","GO:0005634"," protein BUD31 homolog","crg:105331507","turquoise",0.000296885451105352,0.69881739715065
"1309","LOC111121020","XM_022462109.1","GO:0005840;GO:0008135"," eukaryotic translation initiation factor 3 subunit L-like","crg:105340427","turquoise",0.00029789097798589,0.698698835883554
"1310","LOC111123878","XM_022466522.1",""," zinc finger MYND domain-containing protein 19-like","crg:105345800","turquoise",0.000299266532785219,0.698537202175383
"1311","LOC111116065","XM_022455052.1","GO:0003674;GO:0006520;GO:0009058;GO:0034641"," phosphoserine aminotransferase-like","crg:105325247","turquoise",0.000301106194315594,0.698322031691857
"1312","LOC111118029","XM_022457310.1","GO:0005840;GO:0008135"," eukaryotic translation initiation factor 3 subunit E-like","crg:105347464","turquoise",0.000305285863955532,0.697837348858067
"1313","LOC111125648","XM_022469655.1",""," NEDD8-conjugating enzyme ubc12-like","crg:105340922","turquoise",0.000307225317207891,0.697614385606891
"1314","LOC111105849","XM_022440299.1",""," uncharacterized","crg:105321420","turquoise",0.000307380824094896,0.6975965608033
"1315","LOC111108182","XM_022443829.1","GO:0005622;GO:0008233;GO:0009056;GO:0032991"," proteasome subunit alpha type-5-like","crg:105318528","turquoise",0.000318300114494868,0.696363959016703
"1316","LOC111108345","XM_022444154.1","GO:0043167"," metallothionein","crg:105323466","turquoise",0.000318698179484942,0.696319716447709
"1317","LOC111136265","XM_022487006.1","GO:0003924;GO:0005575;GO:0007165;GO:0043167"," GTPase HRas","crg:105317565","turquoise",0.000326200431640813,0.695494661479103
"1318","LOC111131580","XM_022479181.1","GO:0003674"," T-complex-associated testis-expressed protein 1-like","crg:105344378","turquoise",0.000328501750532919,0.695244851045158
"1319","LOC111133337","XM_022481640.1","GO:0005634;GO:0006259;GO:0006950"," non-homologous end-joining factor 1-like","crg:105329904","turquoise",0.000331182264177853,0.694955771613155
"1320","LOC111121635","XM_022462992.1",""," protein PIH1D3-like","crg:105326245","turquoise",0.000338407490561773,0.694186484203599
"1321","LOC111119686","XM_022460104.1","GO:0006520;GO:0043167"," 4-aminobutyrate aminotransferase, mitochondrial-like","crg:105335508","turquoise",0.000338919420955811,0.694132515915446
"1322","LOC111137770","XM_022489423.1","GO:0043167"," serine/arginine-rich splicing factor 7-like","crg:105327851","turquoise",0.000342033338624044,0.693805746787974
"1323","LOC111111632","XM_022448720.1","GO:0030234"," kunitz-type serine protease inhibitor A-like","crg:105343399","turquoise",0.000342189608322154,0.693789415704091
"1324","LOC111126648","XM_022471432.1","GO:0003735;GO:0005840;GO:0006412;GO:0042254"," 28S ribosomal protein S18a, mitochondrial-like","crg:105325238","turquoise",0.000344145899448638,0.69358551341545
"1325","LOC111137201","XM_022488553.1",""," uncharacterized","crg:105344949","turquoise",0.000351443884133428,0.692833550675323
"1326","LOC111119029","XM_022458825.1","GO:0003674"," uncharacterized","crg:105332285","turquoise",0.000367131294977039,0.691261611467931
"1327","LOC111113316","XM_022451493.1",""," valine-rich protein-like","crg:105323913","turquoise",0.00037061479738173,0.690920411679294
"1328","LOC111136452","XM_022487313.1","GO:0003674"," 14-3-3 protein homolog 2-like","crg:105321521","turquoise",0.000376109813922019,0.690387757094119
"1329","LOC111119359","XM_022459439.1","GO:0003735;GO:0005840;GO:0006412;GO:0042254"," 40S ribosomal protein S24-like","crg:105331823","turquoise",0.000392074899201433,0.68887730365252
"1330","LOC111134892","XM_022484422.1",""," ADP-ribosylation factor-like protein 2-binding protein","crg:105327162","turquoise",0.000402075290134289,0.687957899960182
"1331","LOC111118429","XM_022457905.1","GO:0016746"," trifunctional enzyme subunit beta, mitochondrial-like","crg:105319875","turquoise",0.000408380339809933,0.687388289861431
"1332","LOC111103455","XM_022436740.1",""," uncharacterized","crg:105344949","turquoise",0.000412703600372277,0.687002071695514
"1333","LOC111115178","XM_022453824.1",""," uncharacterized","crg:105320214","turquoise",0.000422999535284169,0.686096101899304
"1334","LOC111130532","XM_022477680.1","GO:0005737;GO:0009056;GO:0016887;GO:0043167"," uncharacterized","crg:105348739","turquoise",0.000439108318759448,0.68471595835795
"1335","LOC111136560","XM_022487501.1","GO:0006457;GO:0043167;GO:0051082"," T-complex protein 1 subunit zeta-like","crg:105327904","turquoise",0.000448976434521638,0.683891833384633
"1336","LOC111104584","XM_022438604.1","GO:0003674;GO:0009058;GO:0034641"," transcription initiation factor TFIID subunit 13-like","crg:105347666","turquoise",0.000450151777517925,0.68379471552753
"1337","LOC111105509","XM_022439843.1","GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641;GO:0043167"," runt-related transcription factor 1-like","crg:105336942","turquoise",0.000452669524742209,0.683587406456574
"1338","LOC111135167","XM_022484965.1","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0043167"," serine/threonine-protein kinase NLK-like","crg:105346043","turquoise",0.000461815027783635,0.682842611325123
"1339","LOC111124902","XM_022468172.1",""," uncharacterized","crg:105346857","turquoise",0.00046254931903065,0.682783362680353
"1340","LOC111130223","XM_022477007.1","GO:0003674"," ARL14 effector protein-like","crg:105346227","turquoise",0.000462938062903719,0.682752028324915
"1341","LOC111107432","XM_022442631.1",""," universal stress protein PHOS32-like","crg:105329777","turquoise",0.000488370838980193,0.680749527177706
"1342","LOC111134475","XM_022483523.1","GO:0003729;GO:0005634;GO:0005737;GO:0034641"," RNA-binding protein 8A-like","crg:105348755","turquoise",0.000491773491907351,0.680488441393973
"1343","LOC111107022","XM_022441956.1","GO:0005783"," translocon-associated protein subunit delta-like","crg:105344405","turquoise",0.000503021096613578,0.679636304689851
"1344","LOC111118744","XM_022458353.1",""," uncharacterized","crg:105336873","turquoise",0.000508834173701461,0.679202287086382
"1345","LOC111122102","XM_022463662.1","GO:0003674"," serine/arginine-rich splicing factor 2-like","crg:105348755","turquoise",0.000536573089470222,0.677188031300112
"1346","LOC111133158","XM_022481278.1",""," uncharacterized","crg:105320548","turquoise",0.000538407593739676,0.677057992825757
"1347","LOC111118689","XM_022458266.1",""," uncharacterized","crg:105335083","turquoise",0.00058110034259929,0.674134092519167
"1348","LOC111121325","XM_022462553.1",""," arp2/3 complex-activating protein rickA-like","crg:109620350","turquoise",0.000589029658210492,0.673611432312991
"1349","LOC111126736","XM_022471572.1",""," oligosaccharyltransferase complex subunit OSTC-like","crg:105340372","turquoise",0.000590984927687411,0.673483477962919
"1350","LOC111110826","XM_022447453.1","GO:0016491"," polyenoic fatty acid isomerase-like","crg:105335871","turquoise",0.000622363075812232,0.671478136189421
"1351","LOC111102081","XM_022434735.1","GO:0043167"," uncharacterized","crg:105332769","turquoise",0.000624878255132569,0.671321170324701
"1352","LOC111103312","XM_022436490.1","GO:0006629;GO:0006810;GO:0009056;GO:0043167"," basic phospholipase A2 3-like","crg:105335487","turquoise",0.000628175416603545,0.671116220437648
"1353","LOC111128633","XM_022474371.1",""," keratinocyte-associated protein 2-like","crg:105324099","turquoise",0.000634177687925371,0.670745475555761
"1354","LOC111101457","XM_022433951.1","GO:0006259;GO:0006950;GO:0016491"," alpha-ketoglutarate-dependent dioxygenase alkB homolog 3-like","crg:105340036","turquoise",0.000644407472507383,0.670120475842843
"1355","LOC111136063","XM_022486651.1",""," uncharacterized","crg:105348308","turquoise",0.000648464464994141,0.669874959869409
"1356","LOC111127728","XM_022472960.1","GO:0003674"," insulinoma-associated protein 1a-like","crg:105331439","turquoise",0.000657833672552249,0.669312952041972
"1357","LOC111118539","XM_022458053.1","GO:0003723;GO:0005634;GO:0006397"," splicing factor U2AF 50 kDa subunit-like","crg:105335780","turquoise",0.000691135480763211,0.667369274297043
"1358","LOC111126406","XM_022471018.1","GO:0003735;GO:0005840;GO:0006412;GO:0042254"," 39S ribosomal protein L22, mitochondrial-like","crg:105331663","turquoise",0.000719973764742456,0.665749813221248
"1359","LOC111126498","XM_022471185.1","GO:0005634;GO:0006397;GO:0032991;GO:0043167"," zinc finger matrin-type protein 2-like","crg:105325235","turquoise",0.000729245392881594,0.665240933015198
"1360","LOC111137223","XM_022488587.1",""," transmembrane emp24 domain-containing protein 2-like","crg:105318667","turquoise",0.000748375530886753,0.664208206923384
